running test Test_10/11 - random = 585Test_10, 10, 0;-114;-333;-283;0;-270;-335;-481;0;0;-332;0;-301;0;-370;0;0;-293;-429;-138;-305;-325;0;0;-337;-349;0;0;-356;-437;-318;-352;-335;-432;0;0;-344;-479;0;-21;0;-268;0;-331;-231;0;-279;-288;0;0;0;-20;-60;0;0;0;0;-284;0;-240;0;-326;-19;-379;0;-162;-282;-396;-345;0;-328;-335;0;-181;0;0;-358;-444;-31;-305;-389;-350;-450;-55;-380;0;0;0;-102;-418;-221;-381;-375;0;0;0;-123;-48;-251;0;
running test Test_10/12 - random = 463Test_10, 11, 0;0;-382;0;0;-148;0;-418;-406;-493;-383;0;-334;-478;-566;-493;0;0;0;0;0;-1;0;-405;-396;-356;0;0;0;0;0;0;-6;0;0;0;-381;-176;0;0;-326;0;-404;-600;-613;-483;0;-355;-390;-462;-478;0;-342;-349;-640;-161;-28;0;0;0;0;-413;-451;-193;0;0;-419;-135;0;0;-132;-479;0;0;-525;-607;0;0;0;-451;-353;0;0;0;0;-464;0;-530;0;0;-431;0;0;0;0;-136;-315;-371;0;0;
running test Test_10/13 - random = 485Test_10, 12, -731;0;-59;-44;0;0;-3;-11;0;0;-465;-443;-356;-553;-614;0;-464;-527;-467;0;-506;-620;0;-651;-467;0;-13;0;-385;0;-562;0;0;-76;0;-217;-562;0;0;-505;0;-583;-568;-500;0;0;-480;0;-600;-628;-670;-628;-563;-501;0;-565;0;0;-558;0;0;0;-514;0;-532;-541;-609;-610;-566;-595;0;0;-671;-453;0;-107;0;0;-560;0;-417;-395;-625;-604;0;-461;-500;-472;-203;-439;0;-611;0;0;-568;-525;0;0;-39;0;
running test Test_10/14 - random = 265Test_10, 13, -287;-112;0;0;-5;0;-13;-24;-312;-101;-101;0;-280;-272;-244;-287;0;0;-276;0;-322;-48;-197;0;-82;-117;-367;-3;0;0;0;-326;-347;-323;-350;0;0;-337;-103;-333;0;0;-376;-275;-76;0;-303;-252;-13;-215;0;0;0;0;-59;0;0;0;-53;0;-280;0;0;0;-359;-317;-37;-247;-348;-282;-235;0;-339;-295;0;-192;-28;-271;-221;-261;0;0;-313;-216;-56;0;0;0;-326;-57;-137;-300;-274;-193;0;-265;-58;-123;-275;0;
running test Test_10/15 - random = 109Test_10, 14, -479;0;-300;0;-376;-321;-498;-244;0;0;0;-280;-275;-406;-244;-252;0;0;-501;-344;0;-256;0;0;0;0;-438;0;0;0;-379;-61;-378;-408;0;0;-411;0;-142;-387;-304;-387;-370;-288;0;-2;-45;0;-403;-445;0;-397;-64;-317;0;-438;0;0;0;-448;0;0;-269;-221;0;0;-501;0;0;-406;0;0;-502;-220;-395;-29;-390;-365;0;0;-482;-292;0;-448;-264;0;-423;0;0;0;0;-107;-484;0;-360;-338;-326;-80;0;0;
running test Test_10/16 - random = 988Test_10, 15, -623;-225;0;-177;-746;0;-108;-35;0;-7;-191;0;-362;0;0;0;0;-680;-51;0;-578;-716;0;0;-761;0;0;0;0;0;0;0;0;0;-49;0;0;0;-486;0;-730;0;0;0;-67;0;-775;-489;0;0;-610;-2;-849;0;0;0;0;-670;0;-496;-749;0;-336;-503;0;0;0;-267;-695;0;0;0;0;-812;0;-381;-541;0;0;0;0;0;0;0;0;0;0;-24;-626;0;-219;-812;0;-786;-753;-254;-696;-701;0;0;
running test Test_10/17 - random = 370Test_10, 16, -161;-9;0;-558;-447;-171;0;0;0;0;0;-397;0;-198;-165;-402;0;0;-369;-500;-337;0;-155;-297;0;-98;0;0;0;0;0;-148;0;-45;-484;0;0;0;-372;-428;0;-71;-183;-183;-70;-106;0;0;0;-67;0;-309;-358;-337;0;-417;0;0;0;0;0;0;0;-111;0;-127;0;0;-152;-140;-222;-262;-152;0;0;0;-143;0;0;0;0;-33;0;0;0;0;-105;-266;-306;-260;0;-457;0;0;0;0;0;0;0;0;
running test Test_10/18 - random = 534Test_10, 17, 0;-525;-471;-388;0;-15;0;0;-74;-474;-505;-514;-522;-551;0;-50;-492;-279;0;0;0;0;0;0;-507;-395;-324;0;-427;-68;-456;-555;-480;0;0;0;-7;0;0;0;-394;-459;0;0;0;-416;-513;-405;-350;-141;-475;-449;-225;-404;0;0;0;-408;0;0;-481;-375;0;0;-384;-351;-388;-319;0;0;-631;-424;0;-330;0;0;-464;-340;-475;0;0;0;0;0;0;-610;-487;0;-153;-541;0;-93;-319;0;-575;-14;0;-495;-528;-401;
running test Test_10/19 - random = 185Test_10, 18, 0;0;-424;-316;0;-311;-296;0;0;0;0;-416;-330;-196;-69;0;0;0;-351;-414;-20;-65;-161;-369;-280;-130;-422;-155;-342;-401;0;0;-394;0;0;0;-433;-121;0;-234;-211;0;-372;-41;0;-289;-447;-317;0;0;-273;0;-365;-390;0;-464;-307;0;-16;0;-407;-49;-466;-422;0;-369;-409;-336;-325;-388;-125;0;-48;-256;0;-401;0;-91;-389;-338;0;-200;-480;-234;0;-324;0;-255;-266;-19;0;0;-392;-429;-9;0;-383;-404;0;0;
running test Test_10/20 - random = 693Test_10, 19, -163;-163;-335;-427;-87;-445;-188;-502;-519;-122;-469;-439;-482;-320;-324;-412;-443;-474;-438;-352;0;-305;-517;0;-163;-426;0;-441;-517;-520;-163;-379;-338;-381;-311;-458;-459;-441;0;-308;0;-408;-382;-282;0;-504;-420;-384;0;0;0;0;-45;-50;-405;-340;-293;-362;-416;-521;0;0;0;0;-512;-450;0;-403;-508;-381;-472;-362;-537;0;0;0;-435;-331;-451;-339;-480;-506;-452;-407;-256;-62;-415;-504;0;-277;0;0;-483;0;-443;-62;-511;-455;0;-476;
